study,image,
CheXpert,patient27790_frontal.jpg,
CheXpert,patient27826_frontal.jpg,
CheXpert,patient27848_frontal.jpg,
CheXpert,patient27853_frontal.jpg,
CheXpert,patient27861_frontal.jpg,
CheXpert,patient27873_frontal.jpg,
CheXpert,patient27879_frontal.jpg,
CheXpert,patient27882_frontal.jpg,
CheXpert,patient27907_frontal.jpg,
CheXpert,patient27911_frontal.jpg,
CheXpert,patient27935_frontal.jpg,
CheXpert,patient27952_frontal.jpg,
CheXpert,patient27956_frontal.jpg,
CheXpert,patient27964_frontal.jpg,
CheXpert,patient27994_frontal.jpg,
CheXpert,patient27996_frontal.jpg,
CheXpert,patient28014_frontal.jpg,
CheXpert,patient28015_frontal.jpg,
CheXpert,patient28019_frontal.jpg,
CheXpert,patient28021_frontal.jpg,
CheXpert,patient28027_frontal.jpg,
CheXpert,patient28051_frontal.jpg,
CheXpert,patient28072_frontal.jpg,
CheXpert,patient28075_frontal.jpg,
CheXpert,patient28082_frontal.jpg,
CheXpert,patient28087_frontal.jpg,
CheXpert,patient28093_frontal.jpg,
CheXpert,patient28101_frontal.jpg,
CheXpert,patient28106_frontal.jpg,
CheXpert,patient28163_frontal.jpg,
CheXpert,patient28191_frontal.jpg,
CheXpert,patient28201_frontal.jpg,
CheXpert,patient28207_frontal.jpg,
CheXpert,patient28249_frontal.jpg,
CheXpert,patient28260_frontal.jpg,
CheXpert,patient28305_frontal.jpg,
CheXpert,patient28307_frontal.jpg,
CheXpert,patient28318_frontal.jpg,
CheXpert,patient28319_frontal.jpg,
CheXpert,patient28343_frontal.jpg,
CheXpert,patient28357_frontal.jpg,
CheXpert,patient28371_frontal.jpg,
CheXpert,patient28379_frontal.jpg,
CheXpert,patient28382_frontal.jpg,
CheXpert,patient28399_frontal.jpg,
CheXpert,patient28450_frontal.jpg,
CheXpert,patient28486_frontal.jpg,
CheXpert,patient28492_frontal.jpg,
CheXpert,patient28503_frontal.jpg,
CheXpert,patient28505_frontal.jpg,
CheXpert,patient28516_frontal.jpg,
CheXpert,patient28531_frontal.jpg,
CheXpert,patient28560_frontal.jpg,
CheXpert,patient28561_frontal.jpg,
CheXpert,patient28572_frontal.jpg,
CheXpert,patient28600_frontal.jpg,
CheXpert,patient28605_frontal.jpg,
CheXpert,patient28612_frontal.jpg,
CheXpert,patient28614_frontal.jpg,
CheXpert,patient28635_frontal.jpg,
CheXpert,patient28637_frontal.jpg,
CheXpert,patient28658_frontal.jpg,
CheXpert,patient28663_frontal.jpg,
CheXpert,patient28685_frontal.jpg,
CheXpert,patient28693_frontal.jpg,
CheXpert,patient28702_frontal.jpg,
CheXpert,patient28706_frontal.jpg,
CheXpert,patient28715_frontal.jpg,
CheXpert,patient28727_frontal.jpg,
CheXpert,patient28729_frontal.jpg,
CheXpert,patient28753_frontal.jpg,
CheXpert,patient28771_frontal.jpg,
CheXpert,patient28775_frontal.jpg,
CheXpert,patient28784_frontal.jpg,
CheXpert,patient28794_frontal.jpg,
CheXpert,patient28811_frontal.jpg,
CheXpert,patient28890_frontal.jpg,
CheXpert,patient28898_frontal.jpg,
CheXpert,patient28913_frontal.jpg,
CheXpert,patient28919_frontal.jpg,
CheXpert,patient28920_frontal.jpg,
CheXpert,patient28922_frontal.jpg,
CheXpert,patient28941_frontal.jpg,
CheXpert,patient28958_frontal.jpg,
CheXpert,patient29001_frontal.jpg,
CheXpert,patient29008_frontal.jpg,
CheXpert,patient29017_frontal.jpg,
CheXpert,patient29030_frontal.jpg,
CheXpert,patient29069_frontal.jpg,
CheXpert,patient29081_frontal.jpg,
CheXpert,patient29090_frontal.jpg,
CheXpert,patient29096_frontal.jpg,
CheXpert,patient29108_frontal.jpg,
CheXpert,patient29195_frontal.jpg,
CheXpert,patient29215_frontal.jpg,
CheXpert,patient29216_frontal.jpg,
CheXpert,patient29224_frontal.jpg,
CheXpert,patient29227_frontal.jpg,
CheXpert,patient29232_frontal.jpg,
CheXpert,patient29258_frontal.jpg,
CheXpert,patient29259_frontal.jpg,
CheXpert,patient29274_frontal.jpg,
CheXpert,patient29280_frontal.jpg,
CheXpert,patient29298_frontal.jpg,
CheXpert,patient29315_frontal.jpg,
CheXpert,patient29319_frontal.jpg,
CheXpert,patient29324_frontal.jpg,
CheXpert,patient29331_frontal.jpg,
CheXpert,patient29345_frontal.jpg,
CheXpert,patient29351_frontal.jpg,
CheXpert,patient29370_frontal.jpg,
CheXpert,patient29374_frontal.jpg,
CheXpert,patient29377_frontal.jpg,
CheXpert,patient29384_frontal.jpg,
CheXpert,patient29388_frontal.jpg,
CheXpert,patient29404_frontal.jpg,
CheXpert,patient29413_frontal.jpg,
CheXpert,patient29415_frontal.jpg,
CheXpert,patient29426_frontal.jpg,
CheXpert,patient29432_frontal.jpg,
CheXpert,patient29435_frontal.jpg,
CheXpert,patient29443_frontal.jpg,
CheXpert,patient29460_frontal.jpg,
CheXpert,patient29465_frontal.jpg,
CheXpert,patient29469_frontal.jpg,
CheXpert,patient29476_frontal.jpg,
CheXpert,patient29484_frontal.jpg,
CheXpert,patient29496_frontal.jpg,
CheXpert,patient29502_frontal.jpg,
CheXpert,patient29529_frontal.jpg,
CheXpert,patient29548_frontal.jpg,
CheXpert,patient29553_frontal.jpg,
CheXpert,patient29577_frontal.jpg,
CheXpert,patient29599_frontal.jpg,
CheXpert,patient29608_frontal.jpg,
CheXpert,patient29633_frontal.jpg,
CheXpert,patient29652_frontal.jpg,
CheXpert,patient29715_frontal.jpg,
CheXpert,patient29725_frontal.jpg,
CheXpert,patient29739_frontal.jpg,
CheXpert,patient29743_frontal.jpg,
CheXpert,patient29750_frontal.jpg,
CheXpert,patient29751_frontal.jpg,
CheXpert,patient29766_frontal.jpg,
CheXpert,patient29767_frontal.jpg,
CheXpert,patient29779_frontal.jpg,
CheXpert,patient29781_frontal.jpg,
CheXpert,patient29825_frontal.jpg,
CheXpert,patient29832_frontal.jpg,
CheXpert,patient29846_frontal.jpg,
CheXpert,patient29847_frontal.jpg,
CheXpert,patient29867_frontal.jpg,
CheXpert,patient29904_frontal.jpg,
CheXpert,patient29905_frontal.jpg,
CheXpert,patient29931_frontal.jpg,
CheXpert,patient29961_frontal.jpg,
CheXpert,patient29990_frontal.jpg,
CheXpert,patient30012_frontal.jpg,
CheXpert,patient30019_frontal.jpg,
CheXpert,patient30026_frontal.jpg,
CheXpert,patient30045_frontal.jpg,
CheXpert,patient30068_frontal.jpg,
CheXpert,patient30069_frontal.jpg,
CheXpert,patient30090_frontal.jpg,
CheXpert,patient30100_frontal.jpg,
CheXpert,patient30102_frontal.jpg,
CheXpert,patient30107_frontal.jpg,
CheXpert,patient30110_frontal.jpg,
CheXpert,patient30117_frontal.jpg,
CheXpert,patient30127_frontal.jpg,
CheXpert,patient30152_frontal.jpg,
CheXpert,patient30165_frontal.jpg,
CheXpert,patient30185_frontal.jpg,
CheXpert,patient30198_frontal.jpg,
CheXpert,patient30215_frontal.jpg,
CheXpert,patient30222_frontal.jpg,
CheXpert,patient30240_frontal.jpg,
CheXpert,patient30241_frontal.jpg,
CheXpert,patient30245_frontal.jpg,
CheXpert,patient30252_frontal.jpg,
CheXpert,patient30258_frontal.jpg,
CheXpert,patient30267_frontal.jpg,
CheXpert,patient30282_frontal.jpg,
CheXpert,patient30290_frontal.jpg,
CheXpert,patient30305_frontal.jpg,
CheXpert,patient30312_frontal.jpg,
CheXpert,patient30349_frontal.jpg,
CheXpert,patient30351_frontal.jpg,
CheXpert,patient30374_frontal.jpg,
CheXpert,patient30388_frontal.jpg,
CheXpert,patient30393_frontal.jpg,
CheXpert,patient30414_frontal.jpg,
CheXpert,patient30421_frontal.jpg,
CheXpert,patient30436_frontal.jpg,
CheXpert,patient30458_frontal.jpg,
CheXpert,patient30494_frontal.jpg,
CheXpert,patient30499_frontal.jpg,
CheXpert,patient30503_frontal.jpg,
CheXpert,patient30513_frontal.jpg,
CheXpert,patient30532_frontal.jpg,
CheXpert,patient30535_frontal.jpg,
CheXpert,patient30543_frontal.jpg,
CheXpert,patient30596_frontal.jpg,
CheXpert,patient30612_frontal.jpg,
CheXpert,patient30627_frontal.jpg,
CheXpert,patient30635_frontal.jpg,
CheXpert,patient30643_frontal.jpg,
CheXpert,patient30644_frontal.jpg,
CheXpert,patient30647_frontal.jpg,
CheXpert,patient30659_frontal.jpg,
CheXpert,patient30670_frontal.jpg,
CheXpert,patient30698_frontal.jpg,
CheXpert,patient30714_frontal.jpg,
CheXpert,patient30752_frontal.jpg,
CheXpert,patient30786_frontal.jpg,
CheXpert,patient30795_frontal.jpg,
CheXpert,patient30801_frontal.jpg,
CheXpert,patient30806_frontal.jpg,
CheXpert,patient30808_frontal.jpg,
CheXpert,patient30810_frontal.jpg,
CheXpert,patient30812_frontal.jpg,
CheXpert,patient30825_frontal.jpg,
CheXpert,patient30826_frontal.jpg,
CheXpert,patient30842_frontal.jpg,
CheXpert,patient30892_frontal.jpg,
CheXpert,patient30902_frontal.jpg,
CheXpert,patient30910_frontal.jpg,
CheXpert,patient30918_frontal.jpg,
CheXpert,patient30948_frontal.jpg,
CheXpert,patient30956_frontal.jpg,
CheXpert,patient30960_frontal.jpg,
CheXpert,patient30968_frontal.jpg,
CheXpert,patient30970_frontal.jpg,
CheXpert,patient30986_frontal.jpg,
CheXpert,patient31025_frontal.jpg,
CheXpert,patient31049_frontal.jpg,
CheXpert,patient31054_frontal.jpg,
CheXpert,patient31068_frontal.jpg,
CheXpert,patient31072_frontal.jpg,
CheXpert,patient31074_frontal.jpg,
CheXpert,patient31081_frontal.jpg,
CheXpert,patient31084_frontal.jpg,
CheXpert,patient31093_frontal.jpg,
CheXpert,patient31103_frontal.jpg,
CheXpert,patient31110_frontal.jpg,
CheXpert,patient31122_frontal.jpg,
CheXpert,patient31141_frontal.jpg,
CheXpert,patient31149_frontal.jpg,
CheXpert,patient31151_frontal.jpg,
CheXpert,patient31155_frontal.jpg,
CheXpert,patient31164_frontal.jpg,
CheXpert,patient31176_frontal.jpg,
CheXpert,patient31201_frontal.jpg,
CheXpert,patient31210_frontal.jpg,
CheXpert,patient31256_frontal.jpg,
CheXpert,patient31269_frontal.jpg,
CheXpert,patient31279_frontal.jpg,
CheXpert,patient31283_frontal.jpg,
CheXpert,patient31289_frontal.jpg,
CheXpert,patient31290_frontal.jpg,
CheXpert,patient31293_frontal.jpg,
CheXpert,patient31313_frontal.jpg,
CheXpert,patient31369_frontal.jpg,
CheXpert,patient31374_frontal.jpg,
CheXpert,patient31380_frontal.jpg,
CheXpert,patient31395_frontal.jpg,
CheXpert,patient31406_frontal.jpg,
CheXpert,patient31417_frontal.jpg,
CheXpert,patient31422_frontal.jpg,
CheXpert,patient31428_frontal.jpg,
CheXpert,patient31434_frontal.jpg,
CheXpert,patient31472_frontal.jpg,
CheXpert,patient31480_frontal.jpg,
CheXpert,patient31483_frontal.jpg,
CheXpert,patient31486_frontal.jpg,
CheXpert,patient31566_frontal.jpg,
CheXpert,patient31572_frontal.jpg,
CheXpert,patient31592_frontal.jpg,
CheXpert,patient31610_frontal.jpg,
CheXpert,patient31634_frontal.jpg,
CheXpert,patient31645_frontal.jpg,
CheXpert,patient31646_frontal.jpg,
CheXpert,patient31667_frontal.jpg,
CheXpert,patient31673_frontal.jpg,
CheXpert,patient31682_frontal.jpg,
CheXpert,patient31716_frontal.jpg,
CheXpert,patient31717_frontal.jpg,
CheXpert,patient31727_frontal.jpg,
CheXpert,patient31733_frontal.jpg,
CheXpert,patient31739_frontal.jpg,
CheXpert,patient31771_frontal.jpg,
CheXpert,patient31805_frontal.jpg,
CheXpert,patient31818_frontal.jpg,
CheXpert,patient31870_frontal.jpg,
CheXpert,patient31899_frontal.jpg,
CheXpert,patient31903_frontal.jpg,
CheXpert,patient31921_frontal.jpg,
CheXpert,patient31936_frontal.jpg,
CheXpert,patient31947_frontal.jpg,
CheXpert,patient31968_frontal.jpg,
CheXpert,patient31980_frontal.jpg,
CheXpert,patient31994_frontal.jpg,
CheXpert,patient31997_frontal.jpg,
CheXpert,patient32014_frontal.jpg,
CheXpert,patient32016_frontal.jpg,
CheXpert,patient32023_frontal.jpg,
CheXpert,patient32055_frontal.jpg,
CheXpert,patient32068_frontal.jpg,
CheXpert,patient32086_frontal.jpg,
CheXpert,patient32092_frontal.jpg,
CheXpert,patient32094_frontal.jpg,
CheXpert,patient32139_frontal.jpg,
CheXpert,patient32141_frontal.jpg,
CheXpert,patient32142_frontal.jpg,
CheXpert,patient32155_frontal.jpg,
CheXpert,patient32156_frontal.jpg,
CheXpert,patient32163_frontal.jpg,
CheXpert,patient32165_frontal.jpg,
CheXpert,patient32178_frontal.jpg,
CheXpert,patient32197_frontal.jpg,
CheXpert,patient32205_frontal.jpg,
CheXpert,patient32214_frontal.jpg,
CheXpert,patient32299_frontal.jpg,
CheXpert,patient32306_frontal.jpg,
CheXpert,patient32322_frontal.jpg,
CheXpert,patient32333_frontal.jpg,
CheXpert,patient32366_frontal.jpg,
CheXpert,patient32369_frontal.jpg,
CheXpert,patient32373_frontal.jpg,
CheXpert,patient32399_frontal.jpg,
CheXpert,patient32402_frontal.jpg,
CheXpert,patient32423_frontal.jpg,
CheXpert,patient32424_frontal.jpg,
CheXpert,patient32441_frontal.jpg,
CheXpert,patient32458_frontal.jpg,
CheXpert,patient32500_frontal.jpg,
CheXpert,patient32501_frontal.jpg,
CheXpert,patient32504_frontal.jpg,
CheXpert,patient32509_frontal.jpg,
CheXpert,patient32584_frontal.jpg,
CheXpert,patient32595_frontal.jpg,
CheXpert,patient32603_frontal.jpg,
CheXpert,patient32604_frontal.jpg,
CheXpert,patient32616_frontal.jpg,
CheXpert,patient32618_frontal.jpg,
CheXpert,patient32634_frontal.jpg,
CheXpert,patient32661_frontal.jpg,
CheXpert,patient32668_frontal.jpg,
CheXpert,patient32670_frontal.jpg,
CheXpert,patient32684_frontal.jpg,
CheXpert,patient32706_frontal.jpg,
CheXpert,patient32713_frontal.jpg,
CheXpert,patient32718_frontal.jpg,
CheXpert,patient32729_frontal.jpg,
CheXpert,patient32750_frontal.jpg,
CheXpert,patient32755_frontal.jpg,
CheXpert,patient32786_frontal.jpg,
CheXpert,patient32792_frontal.jpg,
CheXpert,patient32794_frontal.jpg,
CheXpert,patient32796_frontal.jpg,
CheXpert,patient32802_frontal.jpg,
CheXpert,patient32805_frontal.jpg,
CheXpert,patient32815_frontal.jpg,
CheXpert,patient32828_frontal.jpg,
CheXpert,patient32876_frontal.jpg,
CheXpert,patient32952_frontal.jpg,
CheXpert,patient32973_frontal.jpg,
CheXpert,patient32986_frontal.jpg,
CheXpert,patient33042_frontal.jpg,
CheXpert,patient33049_frontal.jpg,
CheXpert,patient33065_frontal.jpg,
CheXpert,patient33081_frontal.jpg,
CheXpert,patient33082_frontal.jpg,
CheXpert,patient33091_frontal.jpg,
CheXpert,patient33143_frontal.jpg,
CheXpert,patient33155_frontal.jpg,
CheXpert,patient33181_frontal.jpg,
CheXpert,patient33204_frontal.jpg,
CheXpert,patient33207_frontal.jpg,
CheXpert,patient33214_frontal.jpg,
CheXpert,patient33233_frontal.jpg,
CheXpert,patient33251_frontal.jpg,
CheXpert,patient33252_frontal.jpg,
CheXpert,patient33283_frontal.jpg,
CheXpert,patient33292_frontal.jpg,
CheXpert,patient33301_frontal.jpg,
CheXpert,patient33304_frontal.jpg,
CheXpert,patient33318_frontal.jpg,
CheXpert,patient33325_frontal.jpg,
CheXpert,patient33326_frontal.jpg,
CheXpert,patient33336_frontal.jpg,
CheXpert,patient33357_frontal.jpg,
CheXpert,patient33372_frontal.jpg,
CheXpert,patient33373_frontal.jpg,
CheXpert,patient33374_frontal.jpg,
CheXpert,patient33409_frontal.jpg,
CheXpert,patient33442_frontal.jpg,
CheXpert,patient33445_frontal.jpg,
CheXpert,patient33454_frontal.jpg,
CheXpert,patient33462_frontal.jpg,
CheXpert,patient33475_frontal.jpg,
CheXpert,patient33479_frontal.jpg,
CheXpert,patient33489_frontal.jpg,
CheXpert,patient33490_frontal.jpg,
CheXpert,patient33514_frontal.jpg,
CheXpert,patient33552_frontal.jpg,
CheXpert,patient33556_frontal.jpg,
CheXpert,patient33564_frontal.jpg,
CheXpert,patient33582_frontal.jpg,
CheXpert,patient33588_frontal.jpg,
CheXpert,patient33592_frontal.jpg,
CheXpert,patient33595_frontal.jpg,
CheXpert,patient33606_frontal.jpg,
CheXpert,patient33624_frontal.jpg,
CheXpert,patient33627_frontal.jpg,
CheXpert,patient33637_frontal.jpg,
CheXpert,patient33642_frontal.jpg,
CheXpert,patient33650_frontal.jpg,
CheXpert,patient33654_frontal.jpg,
CheXpert,patient33660_frontal.jpg,
CheXpert,patient33662_frontal.jpg,
CheXpert,patient33673_frontal.jpg,
CheXpert,patient33683_frontal.jpg,
CheXpert,patient33684_frontal.jpg,
CheXpert,patient33685_frontal.jpg,
CheXpert,patient33693_frontal.jpg,
CheXpert,patient33694_frontal.jpg,
CheXpert,patient33699_frontal.jpg,
CheXpert,patient33705_frontal.jpg,
CheXpert,patient33738_frontal.jpg,
CheXpert,patient33753_frontal.jpg,
CheXpert,patient33767_frontal.jpg,
CheXpert,patient33769_frontal.jpg,
CheXpert,patient33795_frontal.jpg,
CheXpert,patient33837_frontal.jpg,
CheXpert,patient33853_frontal.jpg,
CheXpert,patient33864_frontal.jpg,
CheXpert,patient33875_frontal.jpg,
CheXpert,patient33879_frontal.jpg,
CheXpert,patient33890_frontal.jpg,
CheXpert,patient33894_frontal.jpg,
CheXpert,patient33900_frontal.jpg,
CheXpert,patient33909_frontal.jpg,
CheXpert,patient33914_frontal.jpg,
CheXpert,patient33929_frontal.jpg,
CheXpert,patient33930_frontal.jpg,
CheXpert,patient33933_frontal.jpg,
CheXpert,patient33944_frontal.jpg,
CheXpert,patient33954_frontal.jpg,
CheXpert,patient33959_frontal.jpg,
CheXpert,patient33962_frontal.jpg,
CheXpert,patient33968_frontal.jpg,
CheXpert,patient33970_frontal.jpg,
CheXpert,patient33985_frontal.jpg,
CheXpert,patient34015_frontal.jpg,
CheXpert,patient34030_frontal.jpg,
CheXpert,patient34043_frontal.jpg,
CheXpert,patient34062_frontal.jpg,
CheXpert,patient34074_frontal.jpg,
CheXpert,patient34077_frontal.jpg,
CheXpert,patient34108_frontal.jpg,
CheXpert,patient34119_frontal.jpg,
CheXpert,patient34125_frontal.jpg,
CheXpert,patient34140_frontal.jpg,
CheXpert,patient34157_frontal.jpg,
CheXpert,patient34164_frontal.jpg,
CheXpert,patient34178_frontal.jpg,
CheXpert,patient34190_frontal.jpg,
CheXpert,patient34210_frontal.jpg,
CheXpert,patient34220_frontal.jpg,
CheXpert,patient34225_frontal.jpg,
CheXpert,patient34244_frontal.jpg,
CheXpert,patient34267_frontal.jpg,
CheXpert,patient34295_frontal.jpg,
CheXpert,patient34301_frontal.jpg,
CheXpert,patient34314_frontal.jpg,
CheXpert,patient34322_frontal.jpg,
CheXpert,patient34340_frontal.jpg,
CheXpert,patient34345_frontal.jpg,
CheXpert,patient34380_frontal.jpg,
CheXpert,patient34385_frontal.jpg,
CheXpert,patient34390_frontal.jpg,
CheXpert,patient34396_frontal.jpg,
CheXpert,patient34420_frontal.jpg,
CheXpert,patient34426_frontal.jpg,
CheXpert,patient34431_frontal.jpg,
CheXpert,patient34433_frontal.jpg,
CheXpert,patient34434_frontal.jpg,
CheXpert,patient34450_frontal.jpg,
CheXpert,patient34471_frontal.jpg,
CheXpert,patient34487_frontal.jpg,
CheXpert,patient34502_frontal.jpg,
CheXpert,patient34512_frontal.jpg,
CheXpert,patient34523_frontal.jpg,
CheXpert,patient34526_frontal.jpg,
CheXpert,patient34537_frontal.jpg,
CheXpert,patient34562_frontal.jpg,
CheXpert,patient34598_frontal.jpg,
CheXpert,patient34623_frontal.jpg,
CheXpert,patient34646_frontal.jpg,
CheXpert,patient34669_frontal.jpg,
CheXpert,patient34672_frontal.jpg,
CheXpert,patient34676_frontal.jpg,
CheXpert,patient34694_frontal.jpg,
CheXpert,patient34712_frontal.jpg,
CheXpert,patient34714_frontal.jpg,
CheXpert,patient34742_frontal.jpg,
CheXpert,patient34745_frontal.jpg,
CheXpert,patient34766_frontal.jpg,
CheXpert,patient34772_frontal.jpg,
CheXpert,patient34786_frontal.jpg,
CheXpert,patient34796_frontal.jpg,
CheXpert,patient34811_frontal.jpg,
CheXpert,patient34813_frontal.jpg,
CheXpert,patient34829_frontal.jpg,
CheXpert,patient34876_frontal.jpg,
CheXpert,patient34888_frontal.jpg,
CheXpert,patient34889_frontal.jpg,
CheXpert,patient34897_frontal.jpg,
CheXpert,patient34903_frontal.jpg,
CheXpert,patient34908_frontal.jpg,
CheXpert,patient34912_frontal.jpg,
CheXpert,patient34919_frontal.jpg,
CheXpert,patient34922_frontal.jpg,
CheXpert,patient34931_frontal.jpg,
CheXpert,patient34967_frontal.jpg,
CheXpert,patient34975_frontal.jpg,
CheXpert,patient34988_frontal.jpg,
CheXpert,patient34991_frontal.jpg,
CheXpert,patient34992_frontal.jpg,
CheXpert,patient35007_frontal.jpg,
CheXpert,patient35033_frontal.jpg,
CheXpert,patient35042_frontal.jpg,
CheXpert,patient35043_frontal.jpg,
CheXpert,patient35055_frontal.jpg,
CheXpert,patient35066_frontal.jpg,
CheXpert,patient35073_frontal.jpg,
CheXpert,patient35082_frontal.jpg,
CheXpert,patient35086_frontal.jpg,
CheXpert,patient35099_frontal.jpg,
CheXpert,patient35128_frontal.jpg,
CheXpert,patient35167_frontal.jpg,
CheXpert,patient35200_frontal.jpg,
CheXpert,patient35209_frontal.jpg,
CheXpert,patient35222_frontal.jpg,
CheXpert,patient35255_frontal.jpg,
CheXpert,patient35259_frontal.jpg,
CheXpert,patient35274_frontal.jpg,
CheXpert,patient35297_frontal.jpg,
CheXpert,patient35317_frontal.jpg,
CheXpert,patient35331_frontal.jpg,
